Date,Weekday,Time,Trip ID,Passengers,Pickup Location,Dropoff Location,Distance,Fare
2025-06-14,Saturday,22:07:56,TRP117760,1,Kurla,Malad,2.82,91.27
2025-06-14,Saturday,22:24:19,TRP117772,4,Ghatkopar,Vashi,6.73,140.29
2025-06-14,Saturday,22:31:01,TRP117810,1,Worli,Lower Parel,14.37,383.6
2025-06-14,Saturday,22:38:20,TRP117879,1,Airport Terminal 1,Andheri East,13.02,234.42
2025-06-14,Saturday,22:38:56,TRP117866,1,Powai,Bandra,8.83,176.01
2025-06-14,Saturday,22:39:08,TRP117841,1,Andheri West,Ghatkopar,9.23,214.67
2025-06-14,Saturday,22:46:43,TRP117757,1,Powai,Airport Terminal 1,7.52,129.59
2025-06-14,Saturday,22:48:11,TRP117770,1,Panvel,Kurla,14.09,295.93
2025-06-14,Saturday,22:48:37,TRP117845,3,Lower Parel,Airport Terminal 1,8.33,138.01
2025-06-14,Saturday,23:18:56,TRP117870,1,Juhu,Chembur,11.47,208.84
2025-06-14,Saturday,23:27:03,TRP117853,1,Churchgate,Bandra,14.24,243.09
2025-06-14,Saturday,23:35:41,TRP117854,1,Airport Terminal 2,Churchgate,14.81,400.47
2025-06-15,Sunday,00:16:00,TRP117895,1,Chembur,Andheri West,11.33,213.55
2025-06-15,Sunday,01:27:43,TRP117956,1,Borivali,Powai,20.54,323.45
2025-06-15,Sunday,01:54:06,TRP117954,2,Colaba,Panvel,8.42,135.18
2025-06-15,Sunday,02:14:57,TRP117965,1,Borivali,Lower Parel,12.47,237.63
2025-06-15,Sunday,03:45:14,TRP117942,1,Airport Terminal 2,Colaba,8.05,154.44
2025-06-15,Sunday,04:34:03,TRP117907,2,Juhu,Kurla,21.49,565.87
2025-06-15,Sunday,04:44:14,TRP117928,3,Powai,Airport Terminal 1,4.2,93.64
2025-06-15,Sunday,05:52:33,TRP117922,3,Navi Mumbai,Worli,6.51,146.59
2025-06-15,Sunday,05:54:11,TRP117998,1,Ghatkopar,Goregaon,6.67,136.03
2025-06-15,Sunday,06:07:50,TRP117976,2,Kurla,Powai,9.3,174.61
2025-06-15,Sunday,06:31:53,TRP117903,2,Powai,Chembur,17.68,367.53
2025-06-15,Sunday,07:02:57,TRP117981,3,Lower Parel,Juhu,12.84,213.89
2025-06-15,Sunday,07:12:21,TRP117991,1,Worli,Andheri West,13.62,313.76
2025-06-15,Sunday,07:33:22,TRP117921,2,Powai,Bandra,23.18,299.73
2025-06-15,Sunday,07:42:11,TRP117917,1,Panvel,Lower Parel,16.17,218.03
2025-06-15,Sunday,07:43:13,TRP117990,4,Thane,Navi Mumbai,13.24,240.1
2025-06-15,Sunday,08:02:44,TRP117893,1,Borivali,Andheri West,8.97,177.1
2025-06-15,Sunday,08:13:16,TRP117953,1,Worli,Lower Parel,16.54,253.34
2025-06-15,Sunday,08:19:44,TRP117906,1,Colaba,Goregaon,6.43,140.11
2025-06-15,Sunday,08:21:50,TRP117911,1,Malad,Juhu,10.06,156.25
2025-06-15,Sunday,08:23:16,TRP117909,1,Bandra,Colaba,15.44,287.04
2025-06-15,Sunday,08:26:54,TRP117974,1,Navi Mumbai,Chembur,5.18,99.45
2025-06-15,Sunday,08:31:29,TRP118000,4,Panvel,Borivali,11.13,206.09
2025-06-15,Sunday,08:38:43,TRP117908,1,Churchgate,Colaba,11.86,190.26
2025-06-15,Sunday,08:48:53,TRP117930,1,Mulund,Andheri East,7.14,142.23
2025-06-15,Sunday,08:54:31,TRP117943,1,Navi Mumbai,Lower Parel,27.18,413.15
2025-06-15,Sunday,08:58:37,TRP117927,3,Panvel,Malad,4.42,110.45
2025-06-15,Sunday,08:59:33,TRP117983,1,Vashi,Andheri West,3.52,84.35
2025-06-15,Sunday,09:02:15,TRP118008,1,Powai,Mulund,20.58,358.82
2025-06-15,Sunday,09:14:03,TRP117946,1,Airport Terminal 1,Lower Parel,19.61,470.57
2025-06-15,Sunday,09:18:09,TRP117955,1,Airport Terminal 1,Colaba,3.47,78.82
2025-06-15,Sunday,10:06:19,TRP117925,1,Ghatkopar,Mulund,30.35,378.23
2025-06-15,Sunday,10:14:05,TRP117951,3,Thane,Dadar,7.42,202.3
2025-06-15,Sunday,10:15:35,TRP118005,1,Churchgate,Powai,8.82,200.16
2025-06-15,Sunday,10:18:16,TRP118007,1,Vashi,Andheri West,17.53,246.21
2025-06-15,Sunday,10:41:20,TRP117996,1,Kurla,Panvel,9.02,251.52
2025-06-15,Sunday,10:42:27,TRP117969,1,Borivali,Navi Mumbai,15.9,383.58
2025-06-15,Sunday,10:51:29,TRP117945,1,Airport Terminal 1,Thane,12.26,470.19
2025-06-15,Sunday,10:51:55,TRP117972,2,Kurla,CST Station,27.86,465.03
2025-06-15,Sunday,10:55:30,TRP117944,1,Ghatkopar,Juhu,14.59,273.2
2025-06-15,Sunday,11:27:23,TRP117919,1,Colaba,Borivali,5.46,128.91
2025-06-15,Sunday,11:34:43,TRP117985,3,CST Station,Chembur,4.98,128.46
2025-06-15,Sunday,11:37:10,TRP117949,3,Vashi,CST Station,6.83,135.15
2025-06-15,Sunday,11:45:27,TRP118004,2,Thane,Lower Parel,6.96,141.23
2025-06-15,Sunday,11:50:04,TRP117939,2,Bandra,Andheri East,16.91,240.9
2025-06-15,Sunday,11:50:40,TRP117900,1,Vashi,Bandra,15.94,254.3
2025-06-15,Sunday,11:59:03,TRP117905,4,Malad,Panvel,9.4,219.02
2025-06-15,Sunday,12:14:07,TRP117935,2,Vikhroli,Malad,25.68,621.91
2025-06-15,Sunday,12:23:20,TRP117961,1,Lower Parel,Juhu,15.57,271.58
2025-06-15,Sunday,12:56:26,TRP117995,1,Airport Terminal 2,Vikhroli,23.79,389.37
2025-06-15,Sunday,13:23:49,TRP117975,1,Bandra,Ghatkopar,9.78,191.73
2025-06-15,Sunday,13:34:44,TRP117960,2,Churchgate,Kurla,10.14,154.58
2025-06-15,Sunday,13:47:14,TRP117934,2,Worli,Bandra,10.63,181.69
2025-06-15,Sunday,13:58:45,TRP117897,3,Andheri West,Vashi,17.9,529.73
2025-06-15,Sunday,14:02:09,TRP117952,2,Airport Terminal 2,Panvel,2.92,123.44
2025-06-15,Sunday,14:03:51,TRP117904,1,Juhu,Andheri East,11.09,205.44
2025-06-15,Sunday,14:09:07,TRP117910,2,Juhu,Navi Mumbai,22.89,453.71
2025-06-15,Sunday,14:28:51,TRP117978,3,Vikhroli,Dadar,11.18,212.14
2025-06-15,Sunday,14:34:32,TRP117999,1,Airport Terminal 2,Ghatkopar,7.11,152.72
2025-06-15,Sunday,14:55:22,TRP117923,1,Vikhroli,Chembur,25.06,426.8
2025-06-15,Sunday,14:58:54,TRP117984,2,Goregaon,Panvel,6.37,135.98
2025-06-15,Sunday,15:06:04,TRP117962,1,Mulund,CST Station,17.04,287.47
2025-06-15,Sunday,15:24:16,TRP118009,1,Powai,Colaba,9.24,187.43
2025-06-15,Sunday,15:39:26,TRP117941,3,Borivali,Thane,15.4,386.27
2025-06-15,Sunday,15:45:21,TRP117915,1,Churchgate,Bandra,7.62,206.69
2025-06-15,Sunday,16:01:13,TRP117929,1,Vikhroli,Chembur,5.2,177.96
2025-06-15,Sunday,16:10:57,TRP117892,1,Panvel,Powai,5.97,183.68
2025-06-15,Sunday,16:55:31,TRP117971,3,Chembur,Panvel,6.74,163.78
2025-06-15,Sunday,17:06:42,TRP117902,2,Panvel,Airport Terminal 2,15.39,310.76
2025-06-15,Sunday,17:18:04,TRP117898,3,Vikhroli,Ghatkopar,14.62,263.09
2025-06-15,Sunday,17:29:41,TRP117959,1,Malad,CST Station,3.18,120.28
2025-06-15,Sunday,17:30:38,TRP117986,4,Malad,Juhu,18.74,517.6
2025-06-15,Sunday,17:45:09,TRP117926,4,Airport Terminal 1,Mulund,9.37,171.24
2025-06-15,Sunday,17:59:33,TRP117947,1,Navi Mumbai,Vikhroli,20.16,270.3
2025-06-15,Sunday,18:14:30,TRP117940,1,Bandra,Airport Terminal 1,6.68,199.12
2025-06-15,Sunday,18:17:21,TRP117992,4,Panvel,Powai,6.48,168.7
2025-06-15,Sunday,18:17:35,TRP117950,2,Worli,Dadar,17.11,273.76
2025-06-15,Sunday,18:19:09,TRP117997,2,Worli,Churchgate,19.7,299.5
2025-06-15,Sunday,18:24:24,TRP117914,2,Andheri East,Juhu,7.62,243.65
2025-06-15,Sunday,18:36:49,TRP117988,1,Bandra,Panvel,13.1,278.14
2025-06-15,Sunday,18:37:31,TRP117931,2,Mulund,Panvel,11.09,256.2
2025-06-15,Sunday,18:43:36,TRP118002,1,Vikhroli,Chembur,24.95,410.23
2025-06-15,Sunday,18:43:49,TRP118006,2,CST Station,Kurla,16.34,225.77
2025-06-15,Sunday,18:45:47,TRP117913,4,Thane,Goregaon,7.39,148.23
2025-06-15,Sunday,18:57:49,TRP117932,1,Dadar,Vikhroli,19.58,338.57
2025-06-15,Sunday,19:00:58,TRP117963,1,Bandra,Colaba,17.69,630.38
2025-06-15,Sunday,19:12:13,TRP117979,3,Lower Parel,Powai,16.28,284.31
2025-06-15,Sunday,19:27:49,TRP117982,3,Dadar,Vikhroli,12.99,240.06
2025-06-15,Sunday,19:28:14,TRP117933,1,Airport Terminal 2,Juhu,19.64,347.95
2025-06-15,Sunday,19:31:01,TRP117918,1,Andheri West,Colaba,7.12,153.78
2025-06-15,Sunday,19:31:39,TRP117966,1,Borivali,CST Station,5.88,123.44
2025-06-15,Sunday,19:34:40,TRP117989,2,Churchgate,Dadar,17.28,320.33
2025-06-15,Sunday,19:38:01,TRP117994,1,Lower Parel,Andheri East,15.77,362.44
2025-06-15,Sunday,19:41:33,TRP117937,2,Ghatkopar,Juhu,13.06,319.78
2025-06-15,Sunday,19:44:03,TRP117968,3,Goregaon,Powai,10.53,232.91
2025-06-15,Sunday,19:46:02,TRP117977,3,Airport Terminal 2,Panvel,3.36,182.54
2025-06-15,Sunday,19:50:56,TRP117970,1,Mulund,Navi Mumbai,8.0,134.1
2025-06-15,Sunday,19:58:40,TRP117899,2,Colaba,Vikhroli,8.64,156.72
2025-06-15,Sunday,19:59:04,TRP117958,1,Vikhroli,Airport Terminal 1,5.55,119.1
2025-06-15,Sunday,20:06:43,TRP117964,2,Ghatkopar,Thane,24.17,326.86
2025-06-15,Sunday,20:12:13,TRP117993,1,Mulund,Colaba,16.13,418.84
2025-06-15,Sunday,20:15:08,TRP118001,1,Andheri East,Navi Mumbai,21.2,360.46
2025-06-15,Sunday,20:28:07,TRP117957,1,Thane,Airport Terminal 1,26.33,524.15
2025-06-15,Sunday,20:29:40,TRP118003,1,Ghatkopar,Panvel,17.98,274.99
2025-06-15,Sunday,20:33:34,TRP117938,1,Navi Mumbai,Ghatkopar,28.6,530.31
2025-06-15,Sunday,20:36:35,TRP117916,1,Colaba,Powai,10.9,192.53
2025-06-15,Sunday,20:52:58,TRP117948,4,Juhu,Churchgate,12.04,219.39
2025-06-15,Sunday,20:54:12,TRP117912,1,Borivali,Chembur,10.97,163.24
2025-06-15,Sunday,20:58:24,TRP117980,1,Navi Mumbai,Vikhroli,2.93,73.59
2025-06-15,Sunday,21:23:59,TRP117987,2,Andheri East,Ghatkopar,10.64,313.94
2025-06-15,Sunday,21:34:01,TRP117973,3,CST Station,Kurla,4.94,120.72
2025-06-15,Sunday,21:40:59,TRP117924,1,Juhu,Andheri East,7.8,170.18
2025-06-15,Sunday,22:32:50,TRP117901,1,Panvel,Thane,6.58,115.55
2025-06-15,Sunday,22:34:24,TRP117967,2,Lower Parel,Malad,23.62,372.94
2025-06-15,Sunday,22:51:35,TRP117896,3,Churchgate,Andheri East,22.51,585.04
2025-06-15,Sunday,22:57:03,TRP117936,2,Chembur,Andheri East,7.62,151.92
2025-06-15,Sunday,23:05:46,TRP117920,1,Kurla,Navi Mumbai,7.51,123.57
2025-06-15,Sunday,23:38:52,TRP117894,1,Worli,Navi Mumbai,5.09,174.6
2025-06-16,Monday,02:18:38,TRP118037,3,Kurla,Worli,15.42,285.73
2025-06-16,Monday,03:23:46,TRP118093,2,Panvel,Worli,15.23,286.8
2025-06-16,Monday,05:26:21,TRP118072,1,Vashi,Powai,30.35,398.86
2025-06-16,Monday,05:56:29,TRP118112,2,Churchgate,Ghatkopar,15.02,327.55
2025-06-16,Monday,06:11:33,TRP118074,2,Ghatkopar,Panvel,16.44,221.0
2025-06-16,Monday,06:17:23,TRP118098,1,Malad,Navi Mumbai,26.37,424.81
2025-06-16,Monday,06:23:51,TRP118075,2,Churchgate,Worli,6.28,122.63
2025-06-16,Monday,06:38:47,TRP118100,1,Borivali,Navi Mumbai,27.44,441.56
2025-06-16,Monday,06:39:51,TRP118095,1,Goregaon,Bandra,5.31,127.04
2025-06-16,Monday,06:46:09,TRP118105,1,Ghatkopar,Goregaon,28.47,537.82
2025-06-16,Monday,06:49:40,TRP118094,2,Colaba,Mulund,7.0,139.68
2025-06-16,Monday,07:03:02,TRP118080,1,Mulund,Andheri West,11.85,201.03
2025-06-16,Monday,07:08:56,TRP118078,1,Panvel,Kurla,3.36,106.91
2025-06-16,Monday,07:55:13,TRP118083,4,Juhu,CST Station,18.41,318.67
2025-06-16,Monday,08:13:31,TRP118114,2,Thane,CST Station,3.28,89.34
2025-06-16,Monday,08:37:09,TRP118040,3,Chembur,Navi Mumbai,8.23,192.0
2025-06-16,Monday,08:42:37,TRP118053,4,Ghatkopar,Airport Terminal 2,9.71,158.34
2025-06-16,Monday,08:43:18,TRP118089,3,Colaba,Churchgate,15.14,320.04
2025-06-16,Monday,08:50:35,TRP118055,2,Malad,Colaba,17.92,327.88
2025-06-16,Monday,09:09:27,TRP118026,2,Lower Parel,Airport Terminal 1,10.42,167.28
2025-06-16,Monday,09:21:03,TRP118056,1,Dadar,Navi Mumbai,5.55,123.95
2025-06-16,Monday,09:23:15,TRP118031,3,Ghatkopar,Colaba,5.76,111.31
2025-06-16,Monday,09:23:32,TRP118065,1,Airport Terminal 2,Navi Mumbai,25.43,741.92
2025-06-16,Monday,09:53:26,TRP118097,2,Panvel,Worli,31.44,409.41
2025-06-16,Monday,09:55:02,TRP118113,1,CST Station,Navi Mumbai,12.35,311.99
2025-06-16,Monday,09:56:40,TRP118107,1,Worli,Navi Mumbai,12.61,209.59
2025-06-16,Monday,10:00:41,TRP118024,1,Mulund,Borivali,25.17,361.06
2025-06-16,Monday,10:18:38,TRP118019,2,Ghatkopar,Andheri West,12.45,193.65
2025-06-16,Monday,10:48:16,TRP118087,3,Borivali,Ghatkopar,15.52,219.98
2025-06-16,Monday,10:48:25,TRP118070,1,Andheri West,Powai,5.63,161.09
2025-06-16,Monday,11:07:24,TRP118092,1,Panvel,Worli,25.81,414.44
2025-06-16,Monday,11:11:26,TRP118104,3,Andheri West,Chembur,4.5,110.73
2025-06-16,Monday,11:12:20,TRP118091,1,Vashi,Panvel,13.9,297.07
2025-06-16,Monday,11:19:03,TRP118039,3,Andheri East,Goregaon,15.49,386.54
2025-06-16,Monday,11:20:35,TRP118060,4,Dadar,Worli,15.94,274.36
2025-06-16,Monday,11:48:24,TRP118044,3,Kurla,Chembur,4.81,112.91
2025-06-16,Monday,11:49:23,TRP118096,1,Andheri East,Ghatkopar,18.06,294.16
2025-06-16,Monday,12:31:19,TRP118069,4,CST Station,Borivali,3.7,92.36
2025-06-16,Monday,13:10:15,TRP118012,3,Ghatkopar,Lower Parel,19.69,319.12
2025-06-16,Monday,13:17:35,TRP118033,1,Mulund,Airport Terminal 1,11.52,256.64
2025-06-16,Monday,13:17:42,TRP118042,1,Kurla,Panvel,13.74,206.64
2025-06-16,Monday,13:30:19,TRP118025,1,Airport Terminal 1,Malad,5.75,177.35
2025-06-16,Monday,13:33:53,TRP118077,1,Navi Mumbai,Colaba,4.81,102.16
2025-06-16,Monday,13:49:45,TRP118034,1,Malad,Churchgate,6.61,138.78
2025-06-16,Monday,14:06:33,TRP118029,1,Bandra,Navi Mumbai,3.82,93.78
2025-06-16,Monday,14:12:12,TRP118082,3,CST Station,Powai,18.73,314.58
2025-06-16,Monday,14:39:34,TRP118061,1,Goregaon,Powai,12.93,232.86
2025-06-16,Monday,14:44:11,TRP118109,1,Chembur,Vashi,5.79,107.9
2025-06-16,Monday,14:45:06,TRP118036,1,Chembur,Goregaon,27.27,628.81
2025-06-16,Monday,15:14:18,TRP118084,1,Ghatkopar,Powai,11.42,176.88
2025-06-16,Monday,15:22:12,TRP118047,1,Thane,Andheri West,18.42,277.94
2025-06-16,Monday,15:40:00,TRP118063,3,Dadar,Airport Terminal 1,20.49,287.01
2025-06-16,Monday,15:45:42,TRP118059,1,Powai,Ghatkopar,8.39,168.96
2025-06-16,Monday,15:48:29,TRP118067,2,Andheri West,Navi Mumbai,3.17,77.31
2025-06-16,Monday,15:48:56,TRP118102,2,Goregaon,Juhu,22.14,344.84
2025-06-16,Monday,15:55:21,TRP118027,1,Borivali,Andheri East,9.63,257.8
2025-06-16,Monday,16:02:36,TRP118045,1,Goregaon,Airport Terminal 2,20.25,505.64
2025-06-16,Monday,16:17:05,TRP118073,2,Dadar,Navi Mumbai,8.3,184.05
2025-06-16,Monday,16:45:40,TRP118058,2,Ghatkopar,Vikhroli,6.11,114.9
2025-06-16,Monday,16:53:22,TRP118048,2,Worli,Lower Parel,12.84,205.17
2025-06-16,Monday,16:56:35,TRP118015,1,Vikhroli,Churchgate,4.42,129.8
2025-06-16,Monday,17:17:47,TRP118064,1,Panvel,Airport Terminal 2,8.85,152.74
2025-06-16,Monday,17:18:00,TRP118046,1,Chembur,Navi Mumbai,8.22,155.01
2025-06-16,Monday,17:19:49,TRP118013,2,Chembur,Churchgate,24.76,388.72
2025-06-16,Monday,17:35:21,TRP118035,4,Navi Mumbai,Colaba,30.55,509.02
2025-06-16,Monday,17:37:16,TRP118022,1,Goregaon,Andheri East,21.69,287.72
2025-06-16,Monday,17:38:58,TRP118062,3,Churchgate,Mulund,10.13,175.79
2025-06-16,Monday,17:39:14,TRP118051,4,Andheri West,CST Station,21.42,554.14
2025-06-16,Monday,17:39:16,TRP118101,4,Kurla,Thane,11.82,216.96
2025-06-16,Monday,17:40:12,TRP118111,1,Vikhroli,Chembur,4.36,156.42
2025-06-16,Monday,17:48:12,TRP118017,3,Airport Terminal 2,Thane,3.71,85.31
2025-06-16,Monday,18:01:04,TRP118068,2,Lower Parel,Airport Terminal 2,7.96,137.1
2025-06-16,Monday,18:03:09,TRP118085,1,Panvel,Churchgate,9.68,178.09
2025-06-16,Monday,18:03:10,TRP118023,1,Colaba,Ghatkopar,16.67,427.94
2025-06-16,Monday,18:03:35,TRP118054,2,Churchgate,Navi Mumbai,2.7,82.47
2025-06-16,Monday,18:14:43,TRP118014,4,Churchgate,Airport Terminal 1,16.33,268.94
2025-06-16,Monday,18:16:45,TRP118041,1,Airport Terminal 1,Dadar,7.63,171.35
2025-06-16,Monday,18:42:23,TRP118071,1,Borivali,Ghatkopar,5.38,114.29
2025-06-16,Monday,18:42:53,TRP118050,1,Chembur,Powai,17.05,264.97
2025-06-16,Monday,18:45:50,TRP118099,2,Airport Terminal 1,Mulund,3.84,87.46
2025-06-16,Monday,18:48:25,TRP118108,2,Andheri West,Ghatkopar,7.89,137.51
2025-06-16,Monday,19:02:28,TRP118010,1,Chembur,Borivali,18.54,509.65
2025-06-16,Monday,19:11:25,TRP118103,3,Goregaon,Lower Parel,6.53,159.22
2025-06-16,Monday,19:15:03,TRP118011,1,Navi Mumbai,Vikhroli,11.79,258.57
2025-06-16,Monday,19:20:27,TRP118032,4,Colaba,Thane,13.86,255.45
2025-06-16,Monday,19:26:54,TRP118086,1,Andheri West,Mulund,10.11,189.61
2025-06-16,Monday,19:44:14,TRP118066,1,Lower Parel,Vikhroli,8.12,150.62
2025-06-16,Monday,19:44:25,TRP118049,1,Panvel,Andheri West,20.29,275.32
2025-06-16,Monday,20:08:28,TRP118021,4,Andheri East,Vikhroli,8.26,171.25
2025-06-16,Monday,20:12:04,TRP118038,1,Dadar,Vikhroli,22.6,401.35
2025-06-16,Monday,20:14:20,TRP118110,1,Kurla,Chembur,13.09,184.78
2025-06-16,Monday,20:21:15,TRP118016,3,Powai,CST Station,11.08,213.6
2025-06-16,Monday,20:22:50,TRP118081,1,Juhu,Airport Terminal 2,26.44,424.22
2025-06-16,Monday,20:27:04,TRP118057,4,Juhu,Andheri West,23.62,321.08
2025-06-16,Monday,20:30:12,TRP118106,1,Colaba,Churchgate,16.89,280.06
2025-06-16,Monday,20:49:43,TRP118115,2,Ghatkopar,Powai,16.15,579.22
2025-06-16,Monday,20:50:49,TRP118028,2,Worli,Colaba,8.65,290.47
2025-06-16,Monday,20:59:04,TRP118090,1,Worli,Colaba,15.48,234.25
2025-06-16,Monday,21:00:53,TRP118088,1,Airport Terminal 2,Bandra,8.24,198.01
2025-06-16,Monday,21:34:06,TRP118079,1,Chembur,Thane,28.65,482.44
2025-06-16,Monday,21:50:27,TRP118052,2,Bandra,Ghatkopar,15.7,365.47
2025-06-16,Monday,22:28:27,TRP118030,1,Bandra,Andheri West,5.52,125.69
2025-06-16,Monday,22:32:49,TRP118043,2,Navi Mumbai,Lower Parel,16.56,240.74
2025-06-16,Monday,23:13:48,TRP118020,1,Worli,Airport Terminal 2,18.02,254.6
2025-06-16,Monday,23:17:54,TRP118076,1,Vashi,Andheri East,15.82,224.93
2025-06-16,Monday,23:35:54,TRP118018,1,Chembur,Airport Terminal 1,13.78,224.79
2025-06-17,Tuesday,02:34:15,TRP118248,4,Airport Terminal 1,Borivali,17.84,282.27
2025-06-17,Tuesday,04:06:11,TRP118157,1,Panvel,Navi Mumbai,16.26,270.21
2025-06-17,Tuesday,04:07:41,TRP118152,1,Andheri East,Ghatkopar,7.82,181.4
2025-06-17,Tuesday,05:33:49,TRP118141,1,Chembur,Dadar,17.71,259.22
2025-06-17,Tuesday,06:01:20,TRP118240,2,Thane,Borivali,9.47,173.09
2025-06-17,Tuesday,06:03:37,TRP118238,1,Mulund,Bandra,7.66,158.37
2025-06-17,Tuesday,06:23:06,TRP118212,2,Powai,Andheri West,10.76,179.29
2025-06-17,Tuesday,06:29:47,TRP118129,2,Mulund,Andheri West,3.35,77.99
2025-06-17,Tuesday,06:36:30,TRP118131,1,Lower Parel,Airport Terminal 2,14.22,247.67
2025-06-17,Tuesday,06:52:40,TRP118127,2,Vashi,Navi Mumbai,14.5,341.97
2025-06-17,Tuesday,07:06:17,TRP118153,1,Navi Mumbai,Juhu,18.34,363.34
2025-06-17,Tuesday,07:18:58,TRP118178,2,Andheri West,Andheri East,10.19,183.11
2025-06-17,Tuesday,07:26:44,TRP118217,2,Andheri West,Bandra,16.66,304.52
2025-06-17,Tuesday,07:27:11,TRP118205,4,Goregaon,Juhu,7.71,155.55
2025-06-17,Tuesday,07:38:55,TRP118122,2,Colaba,Borivali,14.44,308.44
2025-06-17,Tuesday,07:54:07,TRP118168,1,Andheri West,Navi Mumbai,7.68,126.43
2025-06-17,Tuesday,08:11:33,TRP118173,2,Panvel,Bandra,15.35,253.07
2025-06-17,Tuesday,08:14:26,TRP118175,1,Goregaon,CST Station,14.18,280.94
2025-06-17,Tuesday,08:22:32,TRP118231,2,Airport Terminal 2,Colaba,9.71,193.78
2025-06-17,Tuesday,08:34:20,TRP118181,1,CST Station,Goregaon,16.18,322.04
2025-06-17,Tuesday,08:53:10,TRP118186,3,Malad,Panvel,5.85,127.04
2025-06-17,Tuesday,08:57:21,TRP118239,2,Navi Mumbai,Lower Parel,24.68,509.02
2025-06-17,Tuesday,09:31:17,TRP118162,1,Lower Parel,Andheri East,10.8,182.07
2025-06-17,Tuesday,09:34:38,TRP118121,2,CST Station,Panvel,12.52,205.08
2025-06-17,Tuesday,09:43:51,TRP118207,4,Vikhroli,CST Station,1.68,61.07
2025-06-17,Tuesday,09:44:21,TRP118151,1,Airport Terminal 1,Juhu,17.58,446.49
2025-06-17,Tuesday,09:53:15,TRP118236,1,Kurla,Navi Mumbai,28.16,401.37
2025-06-17,Tuesday,09:55:12,TRP118221,1,Chembur,Goregaon,11.01,177.08
2025-06-17,Tuesday,10:11:36,TRP118185,4,Vashi,Worli,12.15,181.12
2025-06-17,Tuesday,10:23:57,TRP118166,4,Borivali,Vikhroli,24.62,417.34
2025-06-17,Tuesday,10:24:37,TRP118250,1,Borivali,Andheri East,12.51,238.09
2025-06-17,Tuesday,10:28:29,TRP118224,1,CST Station,Colaba,5.43,187.91
2025-06-17,Tuesday,10:29:29,TRP118172,2,Goregaon,Churchgate,11.2,246.92
2025-06-17,Tuesday,10:29:31,TRP118213,4,Chembur,Borivali,9.99,170.2
2025-06-17,Tuesday,10:43:22,TRP118204,1,Lower Parel,Borivali,15.07,229.35
2025-06-17,Tuesday,10:43:41,TRP118228,1,Navi Mumbai,Borivali,9.64,193.36
2025-06-17,Tuesday,10:45:48,TRP118155,2,Mulund,CST Station,7.43,259.0
2025-06-17,Tuesday,10:48:39,TRP118206,2,Vikhroli,Worli,9.99,186.64
2025-06-17,Tuesday,10:50:28,TRP118182,2,Mulund,Lower Parel,8.69,230.42
2025-06-17,Tuesday,10:55:41,TRP118219,1,Churchgate,Kurla,4.41,89.03
2025-06-17,Tuesday,10:57:52,TRP118242,1,CST Station,Worli,4.86,95.83
2025-06-17,Tuesday,11:02:37,TRP118137,2,Airport Terminal 1,Mulund,9.98,170.57
2025-06-17,Tuesday,11:05:59,TRP118150,1,Vashi,Mulund,13.54,231.29
2025-06-17,Tuesday,11:09:14,TRP118211,1,Goregaon,Churchgate,5.47,120.93
2025-06-17,Tuesday,11:09:56,TRP118215,2,Worli,Ghatkopar,4.47,216.73
2025-06-17,Tuesday,11:28:11,TRP118159,1,Colaba,Navi Mumbai,28.92,578.62
2025-06-17,Tuesday,11:55:54,TRP118203,1,Malad,Powai,9.15,292.21
2025-06-17,Tuesday,11:59:37,TRP118132,1,Thane,Airport Terminal 1,2.24,65.35
2025-06-17,Tuesday,12:02:19,TRP118223,1,Chembur,Churchgate,32.32,512.22
2025-06-17,Tuesday,12:11:45,TRP118156,3,Kurla,Colaba,19.08,290.91
2025-06-17,Tuesday,12:21:54,TRP118143,1,Airport Terminal 2,Navi Mumbai,11.89,224.34
2025-06-17,Tuesday,12:27:29,TRP118235,4,Juhu,Airport Terminal 1,5.86,171.25
2025-06-17,Tuesday,12:36:45,TRP118209,1,Vikhroli,Ghatkopar,19.23,307.86
2025-06-17,Tuesday,12:59:59,TRP118119,2,Juhu,Thane,27.84,402.67
2025-06-17,Tuesday,13:06:19,TRP118147,1,Andheri West,Colaba,18.92,318.21
2025-06-17,Tuesday,13:10:32,TRP118145,1,Juhu,Kurla,26.84,759.07
2025-06-17,Tuesday,13:17:52,TRP118120,2,Andheri East,Vikhroli,3.15,97.29
2025-06-17,Tuesday,13:23:57,TRP118227,1,Worli,Churchgate,28.98,403.47
2025-06-17,Tuesday,13:26:48,TRP118218,3,Juhu,Andheri West,19.19,292.23
2025-06-17,Tuesday,13:27:33,TRP118237,3,Vikhroli,Colaba,13.2,267.54
2025-06-17,Tuesday,13:46:56,TRP118165,1,Airport Terminal 2,Chembur,3.46,89.72
2025-06-17,Tuesday,14:52:47,TRP118230,1,Lower Parel,Malad,8.78,182.03
2025-06-17,Tuesday,14:54:38,TRP118192,2,Andheri West,Borivali,7.94,166.89
2025-06-17,Tuesday,15:01:06,TRP118183,1,Vikhroli,CST Station,29.35,481.45
2025-06-17,Tuesday,15:43:21,TRP118208,1,Chembur,Mulund,20.97,466.05
2025-06-17,Tuesday,15:48:15,TRP118179,1,Dadar,Chembur,15.07,270.26
2025-06-17,Tuesday,16:03:36,TRP118154,2,Bandra,Mulund,16.19,231.55
2025-06-17,Tuesday,16:07:25,TRP118118,1,Airport Terminal 2,Mulund,29.23,431.61
